TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,Year,Month,Day,DayOfWeek,WeekOfYear,DayName,Revenue,IsCancellation,IsBlackFridayPeriod,IsChristmasPeriod,Last_Purchase_Date,Days_Since_Last_Purchase,Purchase_Gap,Avg_Purchase_Frequency,Total_Spent_Before
C547168,2019-03-21,84750A,Pink Small Glass Cake Stand,12.25,-24,13593.0,United Kingdom,2019,3,21,3,12,Thu,-294.0,True,0,0,2019-03-21,0.0,0.0,-1.795275590551181,5001.42
C547187,2019-03-21,22993,Set Of 4 Pantry Jelly Moulds,11.53,-2,12779.0,United Kingdom,2019,3,21,3,12,Thu,-23.06,True,0,0,2019-04-05,-15.0,-15.0,-1.6759259259259258,25430.72
C547187,2019-03-21,37450,Ceramic Cake Bowl + Hanging Cakes,13.27,-1,12779.0,United Kingdom,2019,3,21,3,12,Thu,-13.27,True,0,0,2019-03-21,0.0,0.0,-1.6759259259259258,25407.66
C547187,2019-03-21,37448,Ceramic Cake Design Spotted Mug,11.78,-6,12779.0,United Kingdom,2019,3,21,3,12,Thu,-70.67999999999999,True,0,0,2019-03-21,0.0,0.0,-1.6759259259259258,25394.39
C547193,2019-03-21,22428,Enamel Fire Bucket Cream,17.37,-1,17811.0,United Kingdom,2019,3,21,3,12,Thu,-17.37,True,0,0,2019-03-21,0.0,0.0,-0.3884297520661157,31061.68
C547198,2019-03-21,22227,Hanging Heart Mirror Decoration,10.92,-1,14606.0,United Kingdom,2019,3,21,3,12,Thu,-10.92,True,0,0,2019-03-21,0.0,0.0,-0.13527272727272727,43390.439999999995
C547198,2019-03-21,21447,12 Ivory Rose Peg Place Settings,11.53,-1,14606.0,United Kingdom,2019,3,21,3,12,Thu,-11.53,True,0,0,2019-03-21,0.0,0.0,-0.13527272727272727,43379.52
C547208,2019-03-21,84978,Hanging Heart Jar T-Light Holder,11.34,-5,15189.0,United Kingdom,2019,3,21,3,12,Thu,-56.7,True,0,0,2019-03-21,0.0,0.0,-1.432900432900433,64269.35
C547228,2019-03-21,21417,Cockle Shell Dish,12.4,-1,16626.0,United Kingdom,2019,3,21,3,12,Thu,-12.4,True,0,0,2019-06-08,-79.0,-79.0,-1.453551912568306,24521.250000000004
C547229,2019-03-21,22801,Antique Glass Pedestal Bowl,14.09,-1,17213.0,United Kingdom,2019,3,21,3,12,Thu,-14.09,True,0,0,2019-04-15,-25.0,-25.0,-1.613861386138614,11432.34
C547229,2019-03-21,22467,Gumball Coat Rack,12.86,-1,17213.0,United Kingdom,2019,3,21,3,12,Thu,-12.86,True,0,0,2019-03-21,0.0,0.0,-1.613861386138614,11418.25
C547230,2019-03-21,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-2,18189.0,United Kingdom,2019,3,21,3,12,Thu,-26.54,True,0,0,2019-09-23,-186.0,-186.0,-2.7941176470588234,2661.8799999999997
C547231,2019-03-21,22173,Metal 4 Hook Hanger French Chateau,13.27,-1,15291.0,United Kingdom,2019,3,21,3,12,Thu,-13.27,True,0,0,2019-04-01,-11.0,-11.0,-2.3046357615894038,20486.72
C547232,2019-03-21,85178,Victorian Sewing Kit,11.53,-1,12994.0,United Kingdom,2019,3,21,3,12,Thu,-11.53,True,0,0,2019-03-21,0.0,0.0,-3.6666666666666665,2494.0800000000004
C547232,2019-03-21,85053,French Enamel Candleholder,12.4,-1,12994.0,United Kingdom,2019,3,21,3,12,Thu,-12.4,True,0,0,2019-03-21,0.0,0.0,-3.6666666666666665,2482.55
C547232,2019-03-21,22429,Enamel Measuring Jug Cream,14.61,-1,12994.0,United Kingdom,2019,3,21,3,12,Thu,-14.61,True,0,0,2019-03-21,0.0,0.0,-3.6666666666666665,2470.15
C547232,2019-03-21,22427,Enamel Flower Jug Cream,16.35,-1,12994.0,United Kingdom,2019,3,21,3,12,Thu,-16.35,True,0,0,2019-03-21,0.0,0.0,-3.6666666666666665,2455.54
C547232,2019-03-21,22425,Enamel Colander Cream,15.32,-2,12994.0,United Kingdom,2019,3,21,3,12,Thu,-30.64,True,0,0,2019-03-21,0.0,0.0,-3.6666666666666665,2439.19
C547234,2019-03-21,21537,Red Retrospot Pudding Bowl,14.61,-1,12428.0,Finland,2019,3,21,3,12,Thu,-14.61,True,0,0,2019-03-30,-9.0,-9.0,-0.7794561933534743,14592.67
C547234,2019-03-21,21527,Red Retrospot Traditional Teapot,18.4,-1,12428.0,Finland,2019,3,21,3,12,Thu,-18.4,True,0,0,2019-03-21,0.0,0.0,-0.7794561933534743,14578.06
C547235,2019-03-21,82486,3 Drawer Antique White Wood Cabinet,19.42,-2,15291.0,United Kingdom,2019,3,21,3,12,Thu,-38.84,True,0,0,2019-03-21,0.0,0.0,-2.3046357615894038,20473.45
C547237,2019-03-21,21833,Camouflage Led Torch,11.98,-24,16080.0,United Kingdom,2019,3,21,3,12,Thu,-287.52,True,0,0,2019-09-19,-182.0,-182.0,-19.3,600.68
C547241,2019-03-21,85194L,Hanging Spring Flower Egg Large,11.12,-8,16817.0,United Kingdom,2019,3,21,3,12,Thu,-88.96,True,0,0,2019-03-21,0.0,0.0,-3.893617021276596,5452.4
C547236,2019-03-21,22487,White Wood Garden Plant Ladder,20.45,-1,14180.0,United Kingdom,2019,3,21,3,12,Thu,-20.45,True,0,0,2019-03-30,-9.0,-9.0,-1.465587044534413,5844.92
C547031,2019-03-20,22423,Regency Cakestand 3 Tier,21.47,-8,15465.0,United Kingdom,2019,3,20,2,12,Wed,-171.76,True,0,0,2019-03-20,0.0,0.0,-3.3980582524271843,12106.5
C547043,2019-03-20,22752,Set 7 Babushka Nesting Boxes,18.96,-1,16156.0,United Kingdom,2019,3,20,2,12,Wed,-18.96,True,0,0,2019-05-17,-58.0,-58.0,-2.237037037037037,11201.39
C547043,2019-03-20,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,16156.0,United Kingdom,2019,3,20,2,12,Wed,-15.32,True,0,0,2019-03-20,0.0,0.0,-2.237037037037037,11182.43
C547043,2019-03-20,22467,Gumball Coat Rack,12.86,-1,16156.0,United Kingdom,2019,3,20,2,12,Wed,-12.86,True,0,0,2019-03-20,0.0,0.0,-2.237037037037037,11167.11
C547054,2019-03-20,35400,Wooden Box Advent Calendar,19.42,-1,16444.0,United Kingdom,2019,3,20,2,12,Wed,-19.42,True,0,0,2019-03-20,0.0,0.0,-2.5952380952380953,4728.29
C546930,2019-03-18,22268,Decoration Sitting Bunny,11.12,-1,14701.0,United Kingdom,2019,3,18,0,12,Mon,-11.12,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5912.2699999999995
C546930,2019-03-18,22781,Gumball Magazine Rack,18.09,-1,14701.0,United Kingdom,2019,3,18,0,12,Mon,-18.09,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5901.150000000001
C546930,2019-03-18,84575A,Pink Dog Cannister,16.35,-1,14701.0,United Kingdom,2019,3,18,0,12,Mon,-16.35,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5883.06
C546930,2019-03-18,22766,Photo Frame Cornice,13.27,-1,14701.0,United Kingdom,2019,3,18,0,12,Mon,-13.27,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5866.71
C546930,2019-03-18,85131A,Beaded Pearl Heart White On Stick,11.53,-1,14701.0,United Kingdom,2019,3,18,0,12,Mon,-11.53,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5853.44
C546930,2019-03-18,21743,Star Portable Table Light,13.27,-4,14701.0,United Kingdom,2019,3,18,0,12,Mon,-53.08,True,0,0,2019-03-18,0.0,0.0,-0.892128279883382,5841.91
C546931,2019-03-18,22301,Coffee Mug Cat + Bird Design,12.4,-2,12989.0,United Kingdom,2019,3,18,0,12,Mon,-24.8,True,0,0,2019-04-15,-28.0,-28.0,-5.388059701492537,24209.71
C546932,2019-03-18,90201B,Black Enamel Flower Ring,13.27,-1,16297.0,United Kingdom,2019,3,18,0,12,Mon,-13.27,True,0,0,2019-04-04,-17.0,-17.0,-0.9047619047619048,-266.88
C546978,2019-03-18,21190,Pink Hearts Paper Garland,11.74,-50,17857.0,United Kingdom,2019,3,18,0,12,Mon,-587.0,True,0,0,2019-03-18,0.0,0.0,-7.387755102040816,137938.46
C546997,2019-03-18,84929,Asstd Fruit+Flowers Fridge Magnets,10.81,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-64.86,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213842.08
C546997,2019-03-18,84879,Assorted Colour Bird Ornament,11.98,-5,12748.0,United Kingdom,2019,3,18,0,12,Mon,-59.900000000000006,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213777.22
C546997,2019-03-18,23230,Wrap Alphabet Design,10.68,-25,12748.0,United Kingdom,2019,3,18,0,12,Mon,-267.0,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213717.32
C546997,2019-03-18,22992,Revolver Wooden Ruler,12.25,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-73.5,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213450.32
C546997,2019-03-18,22991,Giraffe Wooden Ruler,12.25,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-73.5,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213376.82
C546997,2019-03-18,22948,Metal Decoration Naughty Children,11.12,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-66.72,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213303.32
C546997,2019-03-18,22945,Christmas Metal Tags Assorted,11.12,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-66.72,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213236.6
C546997,2019-03-18,22924,Fridge Magnets La Vie En Rose,11.12,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-66.72,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213169.88
C546997,2019-03-18,22923,Fridge Magnets Les Enfants Assorted,11.12,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-66.72,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213103.16
C546997,2019-03-18,22922,Fridge Magnets Us Diner Assorted,11.12,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-66.72,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,213036.44
C546997,2019-03-18,22915,Assorted Bottle Top Magnets,10.68,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-64.08,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212969.71999999997
C546997,2019-03-18,22711,Wrap Circus Parade,10.68,-25,12748.0,United Kingdom,2019,3,18,0,12,Mon,-267.0,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212905.63999999998
C546997,2019-03-18,22710,Wrap I Love London,10.68,-25,12748.0,United Kingdom,2019,3,18,0,12,Mon,-267.0,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212638.63999999998
C546997,2019-03-18,22403,Magnets Pack Of 4 Vintage Labels,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212371.63999999998
C546997,2019-03-18,22402,Magnets Pack Of 4 Vintage Collage,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212302.46
C546997,2019-03-18,22399,Magnets Pack Of 4 Childhood Memory,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212233.28
C546997,2019-03-18,22398,Magnets Pack Of 4 Swallows,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212164.1
C546997,2019-03-18,22396,Magnets Pack Of 4 Retro Photo,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212094.91999999998
C546997,2019-03-18,22052,Vintage Caravan Gift Wrap,10.68,-25,12748.0,United Kingdom,2019,3,18,0,12,Mon,-267.0,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,212025.74
C546997,2019-03-18,22045,Spaceboy Gift Wrap,10.68,-25,12748.0,United Kingdom,2019,3,18,0,12,Mon,-267.0,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,211758.74
C546997,2019-03-18,21224,Set/4 Skull Badges,11.53,-6,12748.0,United Kingdom,2019,3,18,0,12,Mon,-69.17999999999999,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,211491.74
C546997,2019-03-18,21135,Victorian Metal Postcard Spring,11.98,-4,12748.0,United Kingdom,2019,3,18,0,12,Mon,-47.92,True,0,0,2019-03-18,0.0,0.0,-0.08372615039281706,211422.56
C547024,2019-03-18,22962,Jam Jar With Pink Lid,11.12,-2,15065.0,United Kingdom,2019,3,18,0,12,Mon,-22.24,True,0,0,2019-03-27,-9.0,-9.0,-0.42153846153846153,29337.5
C547024,2019-03-18,22634,Childs Breakfast Set Spaceboy,20.45,-1,15065.0,United Kingdom,2019,3,18,0,12,Mon,-20.45,True,0,0,2019-03-18,0.0,0.0,-0.42153846153846153,29315.260000000002
C546858,2019-03-17,22839,3 Tier Cake Tin Green And Cream,25.57,-1,14081.0,United Kingdom,2019,3,17,6,11,Sun,-25.57,True,0,0,,,,-0.6710526315789473,0.0
C546865,2019-03-17,22423,Regency Cakestand 3 Tier,23.32,-1,14226.0,United Kingdom,2019,3,17,6,11,Sun,-23.32,True,0,0,2019-05-13,-57.0,-57.0,-3.3943661971830985,7380.679999999999
C546880,2019-03-17,22423,Regency Cakestand 3 Tier,23.32,-1,13093.0,United Kingdom,2019,3,17,6,11,Sun,-23.32,True,0,0,,,,-0.6309523809523809,0.0
C546886,2019-03-17,22423,Regency Cakestand 3 Tier,23.32,-2,12520.0,Germany,2019,3,17,6,11,Sun,-46.64,True,0,0,2019-03-25,-8.0,-8.0,-1.861842105263158,9748.269999999999
C546894,2019-03-17,22461,Savoy Art Deco Clock,23.32,-1,14334.0,United Kingdom,2019,3,17,6,11,Sun,-23.32,True,0,0,2019-04-20,-34.0,-34.0,-2.111111111111111,10544.05
C546886,2019-03-17,21843,Red Retrospot Cake Stand,21.47,-1,12520.0,Germany,2019,3,17,6,11,Sun,-21.47,True,0,0,2019-03-17,0.0,0.0,-1.861842105263158,9701.63
C546783,2019-03-17,22801,Antique Glass Pedestal Bowl,14.09,-1,12924.0,United Kingdom,2019,3,17,6,11,Sun,-14.09,True,0,0,2019-05-25,-69.0,-69.0,-1.3815028901734103,9166.05
C546854,2019-03-17,21564,Pink Heart Shape Love Bucket,12.86,-1,17511.0,United Kingdom,2019,3,17,6,11,Sun,-12.86,True,0,0,2019-03-25,-8.0,-8.0,-0.34575955265610436,448458.2
C546854,2019-03-17,21232,Strawberry Ceramic Trinket Pot,11.34,-10,17511.0,United Kingdom,2019,3,17,6,11,Sun,-113.4,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448445.34
C546854,2019-03-17,22960,Jam Making Set With Jars,14.09,-1,17511.0,United Kingdom,2019,3,17,6,11,Sun,-14.09,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448331.94
C546854,2019-03-17,22196,Small Heart Measuring Spoons,10.99,-4,17511.0,United Kingdom,2019,3,17,6,11,Sun,-43.96,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448317.85000000003
C546854,2019-03-17,22667,Recipe Box Retrospot,13.27,-1,17511.0,United Kingdom,2019,3,17,6,11,Sun,-13.27,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448273.89
C546854,2019-03-17,22468,Babushka Lights String Of 10,16.35,-1,17511.0,United Kingdom,2019,3,17,6,11,Sun,-16.35,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448260.62
C546854,2019-03-17,20726,Lunch Bag Woodland,5.87,-1,17511.0,United Kingdom,2019,3,17,6,11,Sun,-5.87,True,0,0,2019-03-17,0.0,0.0,-0.34575955265610436,448244.27
C546858,2019-03-17,21534,Dairy Maid Large Milk Jug,15.32,-1,14081.0,United Kingdom,2019,3,17,6,11,Sun,-15.32,True,0,0,2019-03-17,0.0,0.0,-0.6710526315789473,-25.57
C546864,2019-03-17,22842,Biscuit Tin Vintage Red,17.17,-2,13319.0,United Kingdom,2019,3,17,6,11,Sun,-34.34,True,0,0,2019-04-04,-18.0,-18.0,-0.7254509018036072,37700.24
C546864,2019-03-17,21539,Red Retrospot Butter Dish,15.32,-2,13319.0,United Kingdom,2019,3,17,6,11,Sun,-30.64,True,0,0,2019-03-17,0.0,0.0,-0.7254509018036072,37665.9
C546865,2019-03-17,79000,Moroccan Tea Glass,10.92,-1,14226.0,United Kingdom,2019,3,17,6,11,Sun,-10.92,True,0,0,2019-03-17,0.0,0.0,-3.3943661971830985,7357.36
C546865,2019-03-17,22697,Green Regency Teacup And Saucer,13.27,-1,14226.0,United Kingdom,2019,3,17,6,11,Sun,-13.27,True,0,0,2019-03-17,0.0,0.0,-3.3943661971830985,7346.4400000000005
C546865,2019-03-17,22699,Roses Regency Teacup And Saucer,13.27,-2,14226.0,United Kingdom,2019,3,17,6,11,Sun,-26.54,True,0,0,2019-03-17,0.0,0.0,-3.3943661971830985,7333.17
C546867,2019-03-17,85194S,Hanging Spring Flower Egg Small,10.92,-24,18218.0,United Kingdom,2019,3,17,6,11,Sun,-262.08,True,0,0,2019-05-12,-56.0,-56.0,-3.409090909090909,1941.6799999999998
C546867,2019-03-17,85194L,Hanging Spring Flower Egg Large,11.12,-12,18218.0,United Kingdom,2019,3,17,6,11,Sun,-133.44,True,0,0,2019-03-17,0.0,0.0,-3.409090909090909,1679.6
C546868,2019-03-17,22168,Organiser Wood Antique White,18.96,-1,15671.0,United Kingdom,2019,3,17,6,11,Sun,-18.96,True,0,0,2019-04-11,-25.0,-25.0,-3.230769230769231,15380.26
C546881,2019-03-17,82483,Wood 2 Drawer Cabinet White Finish,16.35,-3,15159.0,United Kingdom,2019,3,17,6,11,Sun,-49.050000000000004,True,0,0,2019-04-20,-34.0,-34.0,-0.5006954102920723,106655.62000000001
C546885,2019-03-17,22168,Organiser Wood Antique White,18.96,-1,15671.0,United Kingdom,2019,3,17,6,11,Sun,-18.96,True,0,0,2019-03-17,0.0,0.0,-3.230769230769231,15361.3
C546886,2019-03-17,84461,12 Pink Hen+Chicks In Basket,12.86,-6,12520.0,Germany,2019,3,17,6,11,Sun,-77.16,True,0,0,2019-03-17,0.0,0.0,-1.861842105263158,9680.16
C546887,2019-03-17,22212,Four Hook White Lovebirds,12.4,-1,14329.0,United Kingdom,2019,3,17,6,11,Sun,-12.4,True,0,0,2019-04-26,-40.0,-40.0,-1.202247191011236,20836.640000000003
C546887,2019-03-17,21389,Ivory Hanging Decoration Bird,11.12,-1,14329.0,United Kingdom,2019,3,17,6,11,Sun,-11.12,True,0,0,2019-03-17,0.0,0.0,-1.202247191011236,20824.239999999998
C546887,2019-03-17,22907,Pack Of 20 Napkins Pantry Design,11.12,-1,14329.0,United Kingdom,2019,3,17,6,11,Sun,-11.12,True,0,0,2019-03-17,0.0,0.0,-1.202247191011236,20813.12
C546887,2019-03-17,22957,Set 3 Paper Vintage Chick Paper Egg,13.27,-1,14329.0,United Kingdom,2019,3,17,6,11,Sun,-13.27,True,0,0,2019-03-17,0.0,0.0,-1.202247191011236,20802.0
C546889,2019-03-17,22258,Felt Farm Animal Rabbit,11.53,-6,13971.0,United Kingdom,2019,3,17,6,11,Sun,-69.17999999999999,True,0,0,2019-05-09,-53.0,-53.0,-1.7643312101910829,14833.93
C546889,2019-03-17,72140E,Best Dad Candle Letters,11.12,-1,13971.0,United Kingdom,2019,3,17,6,11,Sun,-11.12,True,0,0,2019-03-17,0.0,0.0,-1.7643312101910829,14764.75
C546889,2019-03-17,22722,Set Of 6 Spice Tins Pantry Design,14.3,-1,13971.0,United Kingdom,2019,3,17,6,11,Sun,-14.3,True,0,0,2019-03-17,0.0,0.0,-1.7643312101910829,14753.63
C546893,2019-03-17,22502,Picnic Basket Wicker Small,15.32,-1,14156.0,EIRE,2019,3,17,6,11,Sun,-15.32,True,0,0,2019-04-04,-18.0,-18.0,-0.259656652360515,494139.59
C546895,2019-03-17,22777,Glass Cloche Large,18.96,-1,15358.0,United Kingdom,2019,3,17,6,11,Sun,-18.96,True,0,0,2019-04-12,-26.0,-26.0,-0.6457960644007156,44646.84
C546897,2019-03-17,21937,Strawberry Picnic Bag,13.27,-2,18183.0,United Kingdom,2019,3,17,6,11,Sun,-26.54,True,0,0,2019-03-23,-6.0,-6.0,-1.302325581395349,2797.45
C546897,2019-03-17,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,18183.0,United Kingdom,2019,3,17,6,11,Sun,-15.32,True,0,0,2019-03-17,0.0,0.0,-1.302325581395349,2770.91
C546901,2019-03-17,22232,Jigsaw Toadstools 3 Piece,11.94,-8,14112.0,United Kingdom,2019,3,17,6,11,Sun,-95.52,True,0,0,2019-05-17,-61.0,-61.0,-1.4709302325581395,12328.56
C546901,2019-03-17,21844,Red Retrospot Mug,13.27,-1,14112.0,United Kingdom,2019,3,17,6,11,Sun,-13.27,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12233.04
C546901,2019-03-17,21535,Red Retrospot Small Milk Jug,12.86,-3,14112.0,United Kingdom,2019,3,17,6,11,Sun,-38.58,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12219.77
C546901,2019-03-17,22741,Funky Diva Pen,11.12,-2,14112.0,United Kingdom,2019,3,17,6,11,Sun,-22.24,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12181.19
C546903,2019-03-17,20886,Box Of 9 Pebble Candles,12.25,-6,16217.0,United Kingdom,2019,3,17,6,11,Sun,-73.5,True,0,0,2019-04-18,-32.0,-32.0,-0.40665701881331406,12318.91
C546903,2019-03-17,21906,Pharmacie First Aid Tin,17.17,-2,16217.0,United Kingdom,2019,3,17,6,11,Sun,-34.34,True,0,0,2019-03-17,0.0,0.0,-0.40665701881331406,12245.41
C546903,2019-03-17,22212,Four Hook White Lovebirds,12.4,-6,16217.0,United Kingdom,2019,3,17,6,11,Sun,-74.4,True,0,0,2019-03-17,0.0,0.0,-0.40665701881331406,12211.07
C546904,2019-03-17,22822,Cream Wall Planter Heart Shaped,16.35,-1,16150.0,United Kingdom,2019,3,17,6,11,Sun,-16.35,True,0,0,2019-08-03,-139.0,-139.0,-2.6449275362318843,6112.42
C546904,2019-03-17,22784,Lantern Cream Gazebo,15.32,-1,16150.0,United Kingdom,2019,3,17,6,11,Sun,-15.32,True,0,0,2019-03-17,0.0,0.0,-2.6449275362318843,6096.07
C546904,2019-03-17,22766,Photo Frame Cornice,13.27,-4,16150.0,United Kingdom,2019,3,17,6,11,Sun,-53.08,True,0,0,2019-03-17,0.0,0.0,-2.6449275362318843,6080.75
C546904,2019-03-17,20723,Strawberry Charlotte Bag,11.12,-1,16150.0,United Kingdom,2019,3,17,6,11,Sun,-11.12,True,0,0,2019-03-17,0.0,0.0,-2.6449275362318843,6027.67
C546906,2019-03-17,82484,Wood Black Board Ant White Finish,17.17,-1,17675.0,United Kingdom,2019,3,17,6,11,Sun,-17.17,True,0,0,2019-03-29,-12.0,-12.0,-0.5090403337969402,75829.28
C546901,2019-03-17,22968,Rose Cottage Keepsake Box,20.45,-1,14112.0,United Kingdom,2019,3,17,6,11,Sun,-20.45,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12158.95
C546901,2019-03-17,22776,Sweetheart 3 Tier Cake Stand,20.45,-1,14112.0,United Kingdom,2019,3,17,6,11,Sun,-20.45,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12138.5
C546901,2019-03-17,22501,Picnic Basket Wicker Large,20.45,-2,14112.0,United Kingdom,2019,3,17,6,11,Sun,-40.9,True,0,0,2019-03-17,0.0,0.0,-1.4709302325581395,12118.05
C546730,2019-03-16,21937,Strawberry Picnic Bag,13.27,-2,18183.0,United Kingdom,2019,3,16,5,11,Sat,-26.54,True,0,0,2019-03-17,-1.0,-1.0,-1.302325581395349,2755.5899999999997
C546730,2019-03-16,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,18183.0,United Kingdom,2019,3,16,5,11,Sat,-15.32,True,0,0,2019-03-16,0.0,0.0,-1.302325581395349,2729.05
C546735,2019-03-16,22933,Baking Mould Easter Egg Milk Choc,12.4,-144,16029.0,United Kingdom,2019,3,16,5,11,Sat,-1785.6000000000001,True,0,0,2019-03-16,0.0,0.0,-1.2934362934362935,227538.22
C546735,2019-03-16,22932,Baking Mould Toffee Cup Chocolate,12.4,-96,16029.0,United Kingdom,2019,3,16,5,11,Sat,-1190.4,True,0,0,2019-03-16,0.0,0.0,-1.2934362934362935,225752.62
C546735,2019-03-16,22930,Baking Mould Heart Milk Chocolate,12.4,-96,16029.0,United Kingdom,2019,3,16,5,11,Sat,-1190.4,True,0,0,2019-03-16,0.0,0.0,-1.2934362934362935,224562.22
C546740,2019-03-16,21455,Painted Yellow Wooden Daisy,11.12,-13,16983.0,United Kingdom,2019,3,16,5,11,Sat,-144.56,True,0,0,2019-06-12,-88.0,-88.0,-0.4753246753246753,19503.780000000002
C546773,2019-03-16,22941,Christmas Lights 10 Reindeer,18.96,-2,14505.0,United Kingdom,2019,3,16,5,11,Sat,-37.92,True,0,0,2019-03-16,0.0,0.0,-0.4383735705209657,25436.8
C546773,2019-03-16,22942,Christmas Lights 10 Santas,18.96,-2,14505.0,United Kingdom,2019,3,16,5,11,Sat,-37.92,True,0,0,2019-03-16,0.0,0.0,-0.4383735705209657,25398.879999999997
C546777,2019-03-16,84978,Hanging Heart Jar T-Light Holder,11.34,-2,17080.0,United Kingdom,2019,3,16,5,11,Sat,-22.68,True,0,0,2019-11-17,-246.0,-246.0,-30.875,1179.98
C546664,2019-03-15,22504,Cabin Bag Vintage Retrospot,40.95,-1,16061.0,United Kingdom,2019,3,15,4,11,Fri,-40.95,True,0,0,,,,,0.0
C546671,2019-03-15,22423,Regency Cakestand 3 Tier,21.47,-1,15215.0,United Kingdom,2019,3,15,4,11,Fri,-21.47,True,0,0,2019-04-15,-31.0,-31.0,-2.84375,4738.91
C546647,2019-03-15,22832,Brocante Shelf With Hooks,21.27,-1,17419.0,United Kingdom,2019,3,15,4,11,Fri,-21.27,True,0,0,2019-03-18,-3.0,-3.0,-1.7198067632850242,14163.98
C546559,2019-03-15,84978,Hanging Heart Jar T-Light Holder,11.53,-12,12727.0,France,2019,3,15,4,11,Fri,-138.35999999999999,True,0,0,2019-06-05,-82.0,-82.0,-2.3484848484848486,8382.83
C546623,2019-03-15,21556,Ceramic Strawberry Money Box,12.86,-1,17954.0,United Kingdom,2019,3,15,4,11,Fri,-12.86,True,0,0,2019-03-15,0.0,0.0,-0.760914760914761,12245.720000000001
C546645,2019-03-15,22171,3 Hook Photo Shelf Antique White,18.09,-12,15311.0,United Kingdom,2019,3,15,4,11,Fri,-217.07999999999998,True,0,0,2019-04-04,-20.0,-20.0,-0.15224489795918367,249708.74
C546680,2019-03-15,21942,Skulls Design Flannel,11.12,-12,13121.0,United Kingdom,2019,3,15,4,11,Fri,-133.44,True,0,0,2019-03-15,0.0,0.0,-2.259259259259259,2877.98
C546680,2019-03-15,21391,French Lavender Scent Heart,12.4,-3,13121.0,United Kingdom,2019,3,15,4,11,Fri,-37.2,True,0,0,2019-03-15,0.0,0.0,-2.259259259259259,2744.54
